CRED T,CRED T-1,CRED T-2,NCC T,NCC T-1,NCC T-2,INCOME,N_EDUC,AGE,SX,CIV_ST,T_WEB T,T_WEB T-1,T_WEB T-2,MAR_T,MAR_T-1,MAR_T-2,MAR_T-3,MAR_T-4,MAR_T-5,MAR_T-6,TARGET
601.31,97.83,95.61,1,1,1,396,3,42,1,1,37,41,23,18.82,12.91,18.82,14.5,19.18,29.11,22.37,nonchurner
619.18,127.19,169.03,0,0,0,1320,4,27,0,2,12,5,2,-147.51,-213.6,-21.68,-46.28,22.94,-2.08,0.76,nonchurner
617.25,111.5,113.83,1,1,1,600,4,26,1,1,1,8,2,23.66,3.17,9.75,11.27,13.55,32.07,8.55,nonchurner
592.76,93.96,93.96,0,1,1,972,4,30,1,2,0,0,2,2.24,5.35,-0.41,-0.96,0.62,-0.26,0.99,nonchurner
592.76,93.96,93.96,1,1,1,839,4,65,1,2,0,0,0,2.24,-1.32,2.18,1.66,1.62,10.68,0.98,nonchurner
592.76,94.06,93.96,0,0,0,880,4,31,1,2,20,5,36,127.57,22.96,82.2,70.87,59.82,89.96,60.69,nonchurner
596.96,112.25,96.14,1,1,1,705,4,59,0,3,0,1,0,0.48,-1.94,-0.3,6.54,2.33,10.76,1.38,nonchurner
617.6,136.41,103.82,0,0,0,1126,4,36,1,2,3,0,0,-10.13,2.03,4.5,2.69,1.93,-1.79,0.19,nonchurner
611.1,113.34,110.72,0,0,0,631,3,36,0,3,6,43,44,52.76,50.5,41.64,43.21,-29.89,48.85,68.42,nonchurner
592.8,94.16,93.98,0,0,0,1800,4,33,1,2,6,4,43,1.4,5.58,0.06,-0.14,10.93,-1.28,-1.7,nonchurner
632.46,115.55,117.46,0,0,0,550,3,37,0,1,0,2,0,15.54,9.71,15.75,16.79,18.41,18.03,21.4,nonchurner
633.06,97.89,101.13,0,0,0,1200,4,39,0,1,2,5,13,19.04,-31.82,19.34,2.04,-0.96,-1,-1.05,nonchurner
597.55,96.61,99.75,0,0,1,800,4,36,0,2,8,0,0,17.03,9.31,15.26,101.47,-62.64,15.14,34.35,nonchurner
623.93,118.19,117.43,1,1,1,670,4,36,1,2,0,2,0,6.86,-0.26,4.21,1.27,-1.67,6.64,-3.12,nonchurner
631.72,138.2,114.76,2,2,2,5001,4,50,1,2,4,11,0,6.23,-13.95,16.41,14.29,10.48,3.99,-7.58,nonchurner
623,279.15,114.54,0,0,0,660,4,38,1,2,0,0,0,-0.54,10.33,-5.07,-4.21,2.8,9.81,4.09,nonchurner
607.71,115.62,109.16,1,1,1,1050,4,54,0,2,0,0,3,11.05,-15.63,14.94,2.97,2.76,10.24,19.47,nonchurner
607.12,116.56,115.71,1,1,1,373,4,27,0,1,0,2,5,14.41,4.38,14.04,9.76,14.82,21.6,27.1,nonchurner
619.87,106.52,109.51,1,1,1,1021,4,30,1,1,0,0,0,10.13,15.4,22.67,10.97,12.34,11.56,15.95,nonchurner
601.51,119.52,112.25,1,1,1,600,4,33,1,2,0,0,0,13.76,8.55,11.85,20.2,12.88,15.07,23.77,nonchurner
592.76,93.96,93.96,0,0,0,1216,4,37,1,2,0,0,0,66.58,46.1,57.07,45.42,29.3,18.85,19.84,nonchurner
592.76,93.96,93.96,1,0,0,248,4,27,0,1,0,0,0,0,0,0,0,0,0,0,nonchurner
646.4,139.34,154.08,1,1,1,683,4,48,0,3,2,2,2,-9.04,-4.13,-13.61,-5.85,-9.95,-11.57,-10.07,nonchurner
604.1,102.21,98.07,1,1,1,451,2,60,0,3,46,43,31,5.76,4.22,4.14,3.11,13.56,4.72,4.32,nonchurner
634.3,125.44,117.94,1,1,1,905,4,34,1,2,0,5,13,-2.57,4.2,-1.25,0.06,4.31,5.01,7.64,nonchurner
601.53,107.25,112.5,0,0,0,640,4,35,1,1,0,0,9,23.32,-7.92,-3.92,-0.45,12.05,20.49,12.32,nonchurner
592.76,93.96,93.96,2,2,2,4287,4,49,1,2,0,0,0,-38.19,2.24,-1.65,-1.89,-1.9,-2,30.36,nonchurner
592.76,93.96,93.96,1,1,1,743,3,33,1,2,0,1,0,3.44,4.31,-54.67,-1.17,-0.77,0,0,nonchurner
719.65,541.38,565.35,0,0,0,785,3,38,1,1,1,0,0,40.31,47.41,53.98,122.35,118.13,78.31,90.11,nonchurner
613.67,114.29,118.77,1,1,1,400,3,35,1,2,6,12,2,0.92,6.3,0.28,0.16,-0.01,-0.77,-0.03,nonchurner
676.15,119.99,127.73,1,1,1,653,3,30,1,1,3,10,14,11.68,14.36,-2.26,-12.52,-0.66,0.32,5.73,nonchurner
645.62,112.65,108.13,1,1,1,531,4,31,0,2,4,8,0,-3.42,-12.44,-5.71,-3.91,-4.75,9.03,-4.07,nonchurner
602.21,106.12,106.02,0,0,0,384,3,31,1,2,12,25,23,-8.61,-3.3,-9.65,-8.91,-9.29,-8.3,-7.82,nonchurner
809.39,322.36,305.04,0,0,0,1666,4,43,1,2,7,2,3,8.59,14.86,7.67,6.82,15.29,2.13,-0.17,nonchurner
595.35,106.19,104.62,1,1,1,637,3,40,1,1,6,16,4,14.95,11.26,21.52,7.65,0.47,12.59,11.88,nonchurner
597.75,101.19,106.78,1,1,1,1270,4,31,1,2,56,32,50,48.36,57.75,40.25,54.89,12.7,18.96,-2.76,nonchurner
977.98,189.08,709.74,1,1,1,1680,4,33,1,2,13,5,3,15.82,6.59,27.95,35.1,16.55,6.35,0.02,nonchurner
618.45,103.37,104.74,1,1,1,618,4,31,0,2,0,4,2,4.15,9.3,1.05,0.75,2.57,-0.49,1.64,nonchurner
608.17,125.51,132.71,1,1,1,670,4,28,0,1,43,30,20,28.59,19.95,4.42,5.28,-11.24,7.82,4.58,nonchurner
598.4,99.04,96.86,1,1,1,630,4,29,0,2,0,25,35,18.87,-8.07,9.55,8.97,4.88,16.21,4.91,nonchurner
592.95,96.12,104.49,1,1,1,875,4,32,1,2,3,9,0,27.87,-1.37,-0.07,8.07,14.1,14.7,14.62,nonchurner
617.59,126.96,139.61,1,1,1,462,4,33,0,2,34,38,24,-2.66,-2.77,-5.93,-57.14,0,0,0,nonchurner
592.17,92.87,93.1,1,1,1,702,4,56,1,2,0,0,1,22.84,13.54,22.43,19.82,25.76,17.42,20.98,nonchurner
592.76,93.96,93.96,1,1,1,997,4,31,1,1,0,0,0,10.66,1.57,7.54,10.54,10.31,22.3,8.76,nonchurner
615.84,122.31,108.3,1,1,1,782,4,30,0,1,2,4,9,2.03,3.78,-0.03,-1.2,-0.75,2.14,5.54,nonchurner
592.76,93.96,93.96,1,1,1,1126,3,61,1,2,0,0,0,-0.88,-2.71,-0.9,-1.13,-1.17,-1.23,-1.32,nonchurner
595.59,97.1,96.19,1,1,1,880,4,42,1,1,0,0,0,60.72,2.86,53.94,54.42,62.5,45.23,42.48,nonchurner
592.76,106.16,94.93,0,0,0,600,3,36,1,2,68,10,0,3.55,5.03,8.67,13.97,17.24,18.97,15.02,nonchurner
601.34,99.26,94.45,0,0,0,630,3,40,1,2,10,18,15,25.64,-16.12,22.96,26.78,31.63,26.58,15.77,nonchurner
591.46,93.6,93.96,1,1,1,691,4,30,1,1,0,0,0,-95.63,10.91,30.54,35.58,8.21,7.68,-55.49,nonchurner
610.29,120.41,99.26,1,1,1,643,3,29,0,2,6,2,1,18.59,40.71,25.37,22.29,27.2,33.78,47.62,nonchurner
595.89,96.03,97.23,0,0,0,1045,4,37,1,1,0,3,16,24.76,21.42,21.71,-7.59,-1.16,-4.02,-4.66,nonchurner
598.69,97.42,97.2,1,1,1,784,4,32,1,1,0,0,0,38.05,21.75,37.37,31.97,31.35,27.95,26.09,nonchurner
592.76,93.96,93.96,2,2,2,864,3,41,1,2,3,2,6,39.27,6.73,28.89,37.48,61.21,41.82,35.18,nonchurner
606.21,118.81,102.23,1,1,1,750,4,45,1,2,11,0,3,62.79,2.41,33.02,6.07,-141.32,20.18,1.78,nonchurner
601.2,103.52,105.44,0,0,0,820,3,59,1,2,0,0,0,13.72,0.41,2.06,1.72,2.68,2.35,34.2,nonchurner
660.9,157.5,148.54,1,1,1,750,4,37,0,1,8,6,0,31.14,0.39,25.16,23.28,32.04,20.79,13.7,nonchurner
593.01,94.39,94.23,1,1,1,405,3,26,1,1,22,11,12,5.57,6.38,2.44,2.48,-1.11,-3.58,10.18,nonchurner
603.67,105.92,127.3,1,1,1,488,3,28,1,2,75,90,22,35.95,27.17,21.52,20.83,-19.35,0.09,-3.48,nonchurner
629.88,181.72,111.29,0,0,0,600,4,28,0,1,12,11,33,-2.47,0.53,-2.69,-4.51,-2.36,-1.3,-0.63,nonchurner
595.94,93.96,94.73,0,0,0,486,3,45,1,2,5,11,6,9.15,3.81,4.33,2.57,2.99,1.81,-1.06,nonchurner
703.08,142.39,168.99,4,4,4,814,4,35,1,2,14,13,2,1.29,7.99,2.75,0.04,1.6,-11.43,0.86,nonchurner
609.95,111.8,95.41,2,2,2,503,1,37,1,1,5,4,8,-1.94,3.08,-2.44,-57.48,-1.3,-1.3,-1.3,nonchurner
597.71,96.42,94.71,1,1,1,1568,4,31,1,2,0,5,3,42.55,16.44,38.36,34.34,16.75,11.54,-3.16,nonchurner
607.79,105.8,98.6,0,0,0,556,4,29,0,1,0,0,0,0.23,3.86,-1.28,-0.59,0,-1.9,-2,nonchurner
618.91,128.26,134.78,0,0,0,852,4,33,0,1,14,19,26,3.27,7.57,4.1,4.01,5.96,5.9,9.85,nonchurner
646.6,250.26,299.72,1,1,1,650,4,46,1,2,0,2,0,13.24,32.62,21.67,31.91,-24.54,-1.91,-1.52,nonchurner
604.68,100.25,112.71,0,0,0,565,3,59,0,2,4,8,2,2.66,-7.61,12.86,-1.68,3.74,5,4.84,nonchurner
617.74,126.7,104.91,1,1,1,1208,4,33,1,2,2,3,0,3.56,16,3.61,9.51,6.66,10.62,9.01,nonchurner
599.59,102.33,96.78,1,1,1,539,4,35,0,2,11,0,0,15.22,4.02,-0.46,-0.88,3.59,14.23,2.73,nonchurner
605.88,106.85,101.33,2,2,2,513,3,39,1,2,8,0,0,23.22,7.56,18.73,10.9,20.01,26.31,22.55,nonchurner
593.14,94.8,94.15,0,0,0,792,4,47,1,4,3,7,6,-6.18,0.53,-5.8,-5.26,-3.58,-2.56,-4.45,nonchurner
664.61,141.93,179.65,1,1,1,1000,4,32,0,1,61,85,60,5.95,3.77,-4.16,37.56,-5.42,9.99,6.09,nonchurner
606.81,122.64,126.51,1,1,1,1000,3,34,1,2,0,0,0,9.54,9.95,-0.63,7.81,12.01,7.84,14.53,nonchurner
592.76,93.96,93.96,1,0,0,427,3,31,0,1,0,0,0,0,0,0,0,0,0,0,nonchurner
604.44,103.18,98.53,0,0,0,660,4,27,0,1,9,17,8,22.27,10.62,17.03,-19.03,0.59,-1.05,-1.46,nonchurner
642.37,111.26,134.27,1,1,1,588,4,27,1,1,0,0,0,5.75,5.62,7.21,-1.56,-5.39,-2.43,-2.07,nonchurner
624.82,111.39,117.11,0,0,0,600,3,47,0,1,11,2,5,-2.9,-0.69,-5.1,-5.23,-3.41,-4.21,-3.87,nonchurner
608.93,104.2,108.92,1,1,1,624,2,28,0,2,0,2,4,-5.02,2.24,-2.12,-2.98,-3.53,-5.8,6.97,nonchurner
592.76,93.96,93.96,1,1,1,838,2,53,1,2,0,0,0,11.04,-0.53,1.13,0.82,0.77,0.7,9.73,nonchurner
897.63,304.17,125.38,2,2,2,401,4,27,1,1,16,1,0,9.5,19.79,-2.67,-8.27,-1.34,10.7,14.01,nonchurner
696.16,339.13,121.72,0,0,0,710,4,38,1,2,0,2,0,3.35,12.04,-3.81,-0.97,-1.08,-2.88,-1.19,nonchurner
615.86,110.49,161.95,0,0,0,990,3,33,1,2,0,0,2,35.13,-27.44,33.7,69.54,22.09,95.9,14.48,nonchurner
607.44,106.74,125.27,1,1,1,450,3,37,0,1,14,9,36,3.46,-3.31,-2.37,1.2,7.51,-1.72,-3.07,nonchurner
595.72,109.3,104.24,1,1,1,400,3,45,1,2,3,3,0,-3.45,5.48,-0.96,0.6,11,3.58,0.41,nonchurner
635.23,160.16,119.77,1,1,1,906,4,33,1,2,39,54,27,89.24,43.6,81.99,-91.72,-5373.9,183.64,104.09,nonchurner
600.63,110.61,96.14,1,1,1,680,3,35,0,2,0,0,0,24.34,0.58,16.94,19.19,21.68,16.5,19.78,nonchurner
592.28,96.7,93.67,1,1,1,698,4,41,0,1,0,0,0,10.91,16.91,77.68,-58.18,9.2,11.91,11.08,nonchurner
604.17,129.64,152.29,0,0,0,1259,4,37,0,2,4,10,10,8.92,25.29,16.26,-61.67,29.99,34.95,107.49,nonchurner
592.76,93.96,93.96,1,1,1,904,4,38,1,2,0,0,0,1.48,-1.36,1.53,1.16,1.11,1.02,0.9,nonchurner
601.75,94,94.86,1,1,1,2400,4,37,1,2,4,6,0,-87.35,28.54,46.96,91.62,97.04,51.35,134.62,nonchurner
592.76,93.96,93.96,1,0,0,135,1,29,1,1,0,0,0,0,0,0,0,0,0,0,nonchurner
601.72,121.68,131.33,1,1,1,233,4,34,1,2,16,24,36,41.92,21.09,46.78,48.43,53.98,75.6,62.12,nonchurner
593.15,259.28,95.29,1,1,1,1097,3,47,0,4,0,0,1,25.11,28.13,-291.68,-922.2,9.86,-1.28,0.09,nonchurner
594.42,94.36,93.96,1,1,1,479,3,28,1,1,1,0,0,1.76,-48.1,0,0,0,0,0,nonchurner
604.22,133.26,119.16,1,1,1,570,4,47,1,1,0,0,0,0.59,11.98,-3.02,-2.62,-3.64,-0.74,-1.58,nonchurner
602.87,99.39,100.31,1,1,1,728,3,35,1,2,0,0,0,26.48,15.91,17.25,13.05,25.38,14.87,-32.66,nonchurner
591.72,93.12,93.53,1,1,1,1170,4,38,1,1,0,0,0,26.25,-14.25,13.92,10.72,10.69,14.15,28.36,nonchurner
858.11,251.94,177.88,2,2,2,988,4,34,1,1,0,0,0,25.88,20.64,14.01,13.49,8.03,7.58,1.86,nonchurner
596.98,100.21,97.63,0,0,0,700,4,31,0,1,1,6,4,4.87,-1.96,2.24,14.54,4.1,4.55,4.25,nonchurner
595.9,98.46,94.35,1,1,1,541,3,34,1,1,9,17,8,5.09,4.1,1.78,3.74,3.8,6.04,5.64,nonchurner
593.38,94.92,96.52,1,1,1,1200,4,40,0,1,0,0,0,-0.48,-0.55,0.85,2.5,3.5,6.37,7.91,nonchurner
608.28,98.22,96.52,0,0,0,505,4,36,1,1,23,29,40,9.12,3.36,5.02,0.82,52.65,26.03,23.83,nonchurner
605.78,96.2,96.3,0,0,0,280,3,31,0,2,15,7,16,-3.66,2.54,1.23,-3.18,-2.08,-4.95,-5.56,nonchurner
657.9,93.96,93.96,1,1,1,423,3,35,0,1,0,0,0,-78.83,0,0,0,0,0,0,nonchurner
672.29,117.42,98.34,2,2,2,800,4,29,1,2,5,5,0,-0.02,4.16,-73.68,1.96,1.94,1.95,1.94,nonchurner
636.38,118.03,135.14,6,6,6,2000,4,33,1,2,8,13,14,49.41,22.51,5.52,42,8.14,14.18,28.13,nonchurner
616.72,117.64,129.83,2,2,2,3416,4,36,1,2,3,10,15,-3.34,4.4,-24.61,3.59,-3.8,-13.2,-55.12,nonchurner
593.42,96.24,95.29,1,1,1,852,4,32,0,2,10,5,5,33.22,-14.4,-1.31,17.07,24.78,19.17,10.14,nonchurner
727.37,270.1,199.23,0,1,1,854,3,55,0,1,0,0,3,15.95,11.23,2.7,-3.4,-1.86,-1.33,10.04,nonchurner
607.5,103.73,104.42,1,1,1,528,4,29,0,1,7,14,3,-1.09,4.28,-3.29,0.07,-1.33,-1.45,-4.05,nonchurner
592.89,93.96,93.96,1,1,1,1200,4,35,1,2,0,0,0,8.75,-2.42,8.04,8.02,13.99,23.88,13.54,nonchurner
595.09,100.18,96.3,0,0,0,450,3,34,0,2,0,4,0,17.36,1.48,6.25,7.92,9.97,7.81,3.27,nonchurner
595.94,97.84,107.31,1,1,1,476,4,27,0,1,4,13,10,12.62,11.35,12.94,10.37,15.44,10.53,20.27,nonchurner
592.78,94.31,93.68,0,0,0,536,2,40,1,2,0,9,1,42.18,9.49,42.45,48.23,48.38,45.54,43.55,nonchurner
605.6,124.53,112.15,1,1,1,862,4,25,0,1,21,52,47,0.82,6.54,-0.83,-3.82,0.23,6.6,-1.34,nonchurner
592.36,93.39,94.04,0,0,0,550,3,43,1,2,0,0,9,-232.99,14.18,26.06,32.57,-17.05,9.26,37.13,nonchurner
622.26,98.36,98.52,1,1,1,1500,4,71,1,2,0,10,0,21.96,-30.78,16.79,15.94,15.71,15.76,16.78,nonchurner
592.76,93.96,93.96,0,0,0,2300,4,60,1,2,0,0,0,1.13,-1.28,1.16,-0.48,-0.5,-0.54,-0.61,nonchurner
592.58,98.68,95.66,0,0,0,433,4,28,1,1,2,4,4,23.71,122.99,-81.51,17.92,12.29,21.89,23.25,nonchurner
601.86,106.92,108.76,0,0,0,1190,3,39,1,2,13,5,4,19,23.59,319.48,-164.31,-108.94,20.57,20.8,nonchurner
592.54,96.46,93.65,1,1,1,2117,4,48,1,2,0,0,0,28.58,-1.03,28.26,25.23,20.86,17.65,16.57,nonchurner
591.91,89.58,102.14,0,0,0,989,4,40,0,2,15,33,6,-382.59,102.16,671.15,-466.39,71.37,134,66.68,nonchurner
595.24,97.84,98.44,1,1,1,440,3,30,0,1,39,10,23,7.82,4.47,-7.06,-0.42,3.47,-2.1,10.08,nonchurner
592.76,94.32,98.25,1,1,1,1545,4,38,1,4,3,0,0,0.83,18.05,2.32,5.8,5.81,5.63,5.18,nonchurner
651.07,130.17,141.26,0,0,0,598,4,38,0,2,3,4,2,20.09,19.94,19.56,19.41,19.03,21.21,19.36,nonchurner
763.11,236.15,244.37,0,0,0,725,4,43,1,1,0,0,0,2.98,5.26,3.44,-1.78,-2.75,-2.73,-4.33,nonchurner
596.34,98.61,97.44,1,1,1,650,4,48,0,1,0,0,0,-3.49,16.83,8.82,-2.3,-19.33,13.29,-2.58,nonchurner
611.36,114.15,105.77,1,1,1,600,4,46,0,1,15,15,0,16.46,0.29,12.84,9.11,13.31,-23.78,11.96,nonchurner
595.89,97.67,98.18,0,0,0,810,4,34,1,2,0,0,0,3.51,3.28,2.44,1.95,3.52,5.07,5.46,nonchurner
591.34,99,105.13,2,2,2,1170,4,70,1,2,9,3,4,17.08,57.63,77.25,55.94,57.12,61.66,96.88,nonchurner
592.76,124.79,104.47,0,0,0,1053,2,36,1,1,0,4,12,9.71,-19,-5.2,-7.43,-5.65,4.36,9.4,nonchurner
615.26,102.06,108.95,1,1,1,1385,4,36,1,2,0,0,11,6.24,15.08,32.62,65.92,91.22,100.58,-35.29,nonchurner
655.42,209.73,226.7,2,2,2,1182,4,28,1,2,27,4,8,53.95,22.19,70.65,93.41,142.36,81.99,74.98,nonchurner
612.18,121.69,97.68,1,1,1,555,3,38,0,2,0,0,0,-5.62,-5.03,-5,-4.86,4.04,11.24,-7.08,nonchurner
631.62,138.9,129.74,1,1,1,588,4,31,0,2,2,3,9,-6.5,1.76,-4.97,-4.52,0.43,0.08,0.9,nonchurner
592.76,93.96,93.96,1,1,1,728,4,29,1,1,0,0,4,17.67,-1.22,14.58,-54.25,0,0,0,nonchurner
762.32,305.44,232.78,1,1,1,800,4,27,1,1,0,8,8,2.33,11.03,65.77,2.03,9.54,11.42,9.95,nonchurner
654.22,158.51,145.94,2,2,2,738,3,44,0,1,5,4,4,-10.82,1.47,-6.62,-11.14,0.47,-0.52,-6.59,nonchurner
650.29,165.27,109.15,2,2,2,585,3,30,0,1,4,6,2,-2.48,2.33,-1.22,-0.63,-1.3,-2.11,-1.53,nonchurner
600.87,103.94,101.87,1,1,1,700,4,31,1,1,21,22,7,5.61,-9.66,66.14,10.76,-69.44,1.5,4.74,nonchurner
605.03,102.42,96.85,1,1,1,320,4,28,1,1,6,18,0,5.01,2.29,6.89,9.63,2.41,6.94,14.13,nonchurner
626.28,112.19,116.31,1,1,1,300,4,57,0,2,0,0,0,2.05,7.32,-2.04,0.16,0.45,-0.43,1,nonchurner
605.53,109.12,111.45,1,1,1,409,3,26,1,1,4,25,14,21.13,19.12,10.46,14.84,17.96,-86.72,-164.33,nonchurner
622.03,158.67,150.16,1,1,1,662,3,46,1,2,3,5,6,7.46,15.15,8.39,13.53,12.95,20.7,7.84,nonchurner
592.76,93.96,93.96,1,1,2,810,4,37,1,2,0,0,0,1.31,14.84,-0.46,-1.86,-1.92,-1.98,-2.25,nonchurner
612.47,121.41,114.31,4,4,4,921,4,35,1,2,14,18,12,8.75,62.83,45.84,58.08,11.75,44.53,58.9,nonchurner
594.68,94.95,105.6,1,1,1,594,4,44,1,2,0,0,0,26.45,14.44,10.09,15.7,16.28,23.2,23.27,nonchurner
606.01,100.94,99.61,0,0,0,534,3,26,0,2,0,0,0,-0.51,5.18,-1.04,-2,-6.54,-6.86,-5.72,nonchurner
658.68,130.19,152.72,0,0,0,873,4,33,0,1,106,246,96,28.95,21.69,19.51,26.75,29.43,36.47,-18.23,nonchurner
603.97,98.29,107.34,1,1,1,476,3,38,0,2,0,0,0,3.29,5.75,0.18,0.26,1.58,-0.14,-0.64,nonchurner
688.66,137.52,162.29,1,1,1,956,4,40,0,2,11,8,2,13.4,14.84,9.64,12.26,13.57,25.4,20.24,nonchurner
593.02,93.96,93.96,1,1,1,507,4,32,0,1,0,0,0,3.31,19.32,5.59,5.48,8.35,13.29,-0.84,nonchurner
595.77,98.38,99.42,1,1,1,511,3,36,1,2,0,0,2,27.31,8.48,15.15,17.08,7.57,13.07,28.71,nonchurner
595.84,93.96,93.96,1,1,1,523,4,39,1,1,6,3,3,11.2,4.78,2.53,4.19,6.24,-53.05,0,nonchurner
660.36,180.82,197.18,0,0,0,520,3,41,1,2,0,0,3,-0.82,4.03,0.65,-3.92,-4.67,-3.45,-4.17,nonchurner
603.13,108.56,104.62,1,1,1,550,3,43,0,2,5,5,7,-4.14,-6.58,-8.31,-6.58,-8.03,-7.95,-1.33,nonchurner
596.94,93.96,97.56,1,1,1,900,4,49,1,1,0,0,0,30.22,-12.71,18.5,15.05,15.02,16.53,26.04,nonchurner
592.73,93.09,93.55,1,1,1,400,4,26,1,1,0,13,0,7.82,3.63,11.45,9.67,12.4,11.75,13.75,nonchurner
1137.48,612.47,586.05,1,1,1,736,4,31,1,1,4,0,8,24.14,27.35,20.64,20.86,2.51,-37.67,0,nonchurner
630.93,135.11,153.96,1,1,1,730,4,55,0,2,14,47,54,-50.49,8.54,116.29,-7.04,7.86,25.82,28.71,nonchurner
726.97,179.64,195.27,0,0,0,1100,4,31,0,1,12,25,8,23.9,26.84,-28.79,-3.09,-3.84,-4.27,-3.28,nonchurner
595.73,93.96,299.67,0,0,0,1200,4,42,1,2,0,0,3,-0.43,4.37,7.63,81.94,-0.98,-1.03,7.61,nonchurner
592.76,95.32,109.94,1,1,1,660,3,41,1,2,0,0,2,14.15,0.91,2.61,1.56,0.3,-0.88,0.37,nonchurner
592.76,93.96,93.96,1,1,1,1580,4,56,1,2,1,0,0,-2.25,-3.06,-2.3,-2.4,-2.39,-2.4,-2.41,nonchurner
605.61,100,101.73,1,1,1,270,4,24,1,1,2,4,0,-1.05,2.79,1.52,1.07,-2.2,3.65,-3.82,nonchurner
593.64,99.39,106.01,1,1,1,427,4,46,0,2,0,7,0,-3,5.37,-2.16,-0.88,0.77,0.94,-0.81,nonchurner
601.39,104.35,164.91,1,1,1,716,4,37,1,1,4,3,0,31.64,29.83,-70.06,0,0,0,0,nonchurner
622.7,93.96,93.96,1,1,0,658,1,37,1,2,0,0,0,-33.94,16.8,21.08,17.69,28.59,30.19,19.62,nonchurner
595.29,106.33,96.35,1,1,1,900,3,40,1,2,5,4,0,50.91,12.59,23.87,22.34,30.88,25.8,33.23,nonchurner
650.89,114.2,186.57,1,2,2,863,4,29,1,2,16,14,17,22.03,37.19,7.85,-28.75,4.8,4.06,15.19,nonchurner
798.63,249.5,218.35,1,1,1,1000,4,32,1,1,0,5,2,21.38,29.16,20.94,27.64,17.88,7.52,62.53,nonchurner
607.75,109.64,102.95,0,0,0,400,3,29,0,1,16,7,30,-5.19,-1.21,-7.52,-2.03,2.53,0.95,2.08,nonchurner
644.74,128.98,142.23,0,0,0,1198,4,36,1,2,0,8,4,-6.28,2.32,-1.25,0.81,-0.03,-2.48,-1.82,nonchurner
610.06,107.83,106.5,1,1,1,516,3,33,1,2,0,0,1,2.54,1.99,-1.3,-56.99,0,0,0,nonchurner
617.54,108.62,103.95,1,1,1,360,3,29,1,1,24,36,31,47.16,27.74,44.43,41.41,16.81,29.16,29.72,nonchurner
600.32,94.41,102.1,1,1,1,758,4,30,0,1,2,0,0,16.98,19.82,17.46,9.56,20.29,27.22,3.89,nonchurner
631.04,127.45,118.42,1,1,1,570,4,47,0,1,0,2,11,7.05,13.67,6.75,-32.53,0.49,0.49,-0.98,nonchurner
594.14,100.4,94.11,2,2,4,1007,4,33,0,2,7,16,2,13.64,-0.91,-50.17,8.53,2.09,0.09,-55.28,nonchurner
600.99,97.46,93.96,1,1,1,1328,4,37,1,2,2,0,0,32.56,24.68,9.23,3.21,12.71,14.51,28.83,nonchurner
613.51,106.14,141.68,1,1,1,683,4,31,0,1,2,15,0,8.73,13.93,10.29,12.13,11.26,13.95,-22.91,nonchurner
606.38,117.1,109.91,2,2,3,618,3,42,0,1,2,3,2,-0.41,-21.61,-3.4,0,-8.16,-7.43,-0.69,nonchurner
592.63,94.15,94.1,0,0,0,1650,4,46,1,2,4,38,8,2.77,9.19,12.89,208.38,-180.54,3.12,22.17,nonchurner
594.35,95.24,97.39,1,1,1,1100,4,31,1,1,0,0,0,11.52,27.91,22.88,21.82,31.91,-58.15,0,nonchurner
626.22,162.07,102.75,1,1,1,1506,4,35,1,2,41,13,9,-1.54,11.17,-0.17,2.82,60.9,26.21,17.02,nonchurner
594.23,93.97,100.67,1,1,1,870,4,30,1,1,0,2,0,35.41,18.65,23.17,-101.99,11.45,53.71,-11.18,nonchurner
772.58,172.95,177.31,1,1,1,1500,4,42,1,2,0,6,4,7.59,6.58,-1.62,6.57,7.76,3.17,5.52,nonchurner
608.01,93.96,93.96,1,1,1,2094,4,40,1,2,0,2,0,46.27,-14.88,21.84,12.94,10.78,14.64,54.87,nonchurner
592.76,93.96,93.96,0,0,0,925,3,26,1,1,0,0,0,0,0,0,0,0,0,0,nonchurner
614.04,108.53,100.1,1,1,1,744,3,29,1,1,10,1,2,19.18,-4.23,22.05,20.8,28.96,21.66,18.81,nonchurner
804.01,293.62,161.78,1,1,1,707,3,29,1,2,7,1,2,2.28,-1.71,-149.2,-212.82,0,0,0,nonchurner
597.18,95.66,101.63,0,0,0,456,4,28,1,1,8,11,14,-5.78,-0.02,-9.75,-5.31,-0.27,9.21,18.34,nonchurner
592.76,93.96,93.96,1,1,1,823,3,36,1,2,0,0,0,32.08,3.13,18.51,11.69,10.05,9.1,-17.83,nonchurner
607.66,111.33,114.18,0,0,0,350,4,30,1,1,0,0,14,2.67,6.3,1.92,6.03,-70.06,1.85,0.09,nonchurner
1121.34,223.1,298.41,1,1,1,780,3,41,0,2,3,2,0,-1.81,4,-13.88,2.57,4.38,2.59,8.26,nonchurner
603.92,111.68,111.07,0,0,0,480,3,52,1,2,6,0,0,0.94,7.56,2.01,1.98,0.08,1.55,1.14,nonchurner
595.38,95.49,100.19,1,1,1,965,3,42,1,2,49,77,77,13.88,-18.61,3.3,37.61,18.83,-7.09,52.4,nonchurner
606.39,93.96,93.96,1,1,1,472,4,31,0,1,0,0,0,-19.76,-36.24,0,0,0,0,0,nonchurner
593.83,100.4,95.94,4,4,6,700,4,41,1,2,1,1,1,-211.07,18.15,14.95,29.49,1174.7,82.48,-1.7,nonchurner
